JURIS_NAME,YEAR,APN,STREET_ADDRESS,UNIT_CAT,TENURE,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,BP_VLOW_INCOME_DR,BP_VLOW_INCOME_NDR,BP_LOW_INCOME_DR,BP_LOW_INCOME_NDR,BP_MOD_INCOME_DR,BP_MOD_INCOME_NDR,CO_VLOW_INCOME_DR,CO_VLOW_INCOME_NDR,CO_LOW_INCOME_DR,CO_LOW_INCOME_NDR,CO_MOD_INCOME_DR,CO_MOD_INCOME_NDR,DR_TYPE,TERM_AFF_DR,DENSITY_BONUS_TOTAL,NOTES
COTATI,2024,144-040-011,7515 Alder Avenue & 8145 Gravenstein Hwy,5+,Renter,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.5,"""144-040-021; no financial assistance"
SANTA MARIA,2024,125-044-007,124 S COLLEGE DR,5+,Renter,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,SB 35 project
OAKLEY,2024,051-210-028,5301 Elm Lane,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,154,DB,55,0.34999999999999998,
MANHATTAN BEACH,2024,4137-001-031 4137-001-027,"""401 Rosecrans Avenue 3770 Highland Avenue""",5+,Renter,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.51000000000000001,Demo of commercial building for new housing
ALAMEDA,2024,74-1373-13-29,450 SENTINEL DR,5+,Owner,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,DB,1000,0.20000000000000001,Developer
ALAMEDA,2024,72-381-01,1644 CLEMENT AVE,5+,Owner,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,DB,59,0.20000000000000001,Developer
DAVIS,2024,036-060-035,Covell Drive,5+,Renter,100,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,1000,0,Affordability levels set per project approvals and development agreement.
SUNNYVALE,2024,20522041,1055 STEWART DR,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,101,INC,55,0,Affordability based on the City's rent analysis for recent rental projects. Half of non deed-restricted units have rents affordable to Moderate-income households. Not applicable to senior independent living projects.
LOS ALTOS,2024,16741066,389 FIRST STREET UNIT 22,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,INC,55,0,No government funding
LOS ALTOS,2024,17002026,4896 El Camino Real,5+,Owner,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,No government funding
GLENDALE,2024,5640030023,345 W CERRITOS AVENUE,5+,Renter,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.29999999999999999,DB and INC project; privately funded; parking per AB 2097
CLAREMONT,2024,8310019013,731 Harrison Ave.,5+,Owner,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,DB,,0.80000000000000004,
LOS ALTOS,2024,16741078,450 FIRST STREET UNIT 105,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,INC,55,0,No government funding
MORENO VALLEY,2024,482161026,24550 COTTONWOOD AVE,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,DB,55,0.34999999999999998,Yes
CAMARILLO,2024,1600093295,5150 VERDUGO WY,5+,Renter,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,"""No financial assistance (field AL) and no incentives"
OXNARD,2024,225-0-014-020,2161 ETTING RD,5+,Renter,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,DB,55,0.20000000000000001,
OXNARD,2024,213-0-090-295,2152 LOCKWOOD ST,5+,Renter,0,0,0,0,0,0,36,0,156,0,0,0,0,0,0,0,0,0,DB,,0.80000000000000004,
ARCADIA,2024,5773009070,233 & 301 E HUNTINGTON DR,5+,Renter,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.20000000000000001,Project approved 12/19/23; Ordinance 2nd Reading 1/16/24; Extention request approved in 2024 to extend project through 1/16/26.; Additional APN: 5773-009-065
PALM DESERT,2024,694310006,36101 EXPLORER DR,5+,Renter,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,DB,55,0.13,
PALM DESERT,2024,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,INC,55,0,
CAMARILLO,2024,1600093295,410 CAMINO RUIZ,5+,Renter,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,DB,55,0,"""No financial assistance (field AL) and no incentives"
TORRANCE,2024,4088-002-021,Prairie Ave,5+,Renter,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.5,
SANTA BARBARA,2024,037-212-035,27 E GUTIERREZ ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,INC,90,0,
EL CENTRO,2024,064-470-103,1625 N. Waterman Ave # 2,5+,Renter,0,12,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,DB,55,0,
CAPITOLA,2024,034-172-01,1098 38th Avenue,5+,Renter,35,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,1.8,
OROVILLE,2024,031-053-068,219 Table Mountain Blvd,5+,Renter,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,DB,0,0,
LOS ALTOS,2023,17039043,140 LYELL ST,5+,Owner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,INC,55,0,
VISALIA,2024,077660022,3705 W HOUSTON AVE,5+,Renter,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,DB,,0,
GLENDALE,2024,5640015044 5640015043,1242 & 1246 S MARYLAND AVENUE,5+,Renter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.33000000000000002,Privately funded
FULLERTON,2024,070-222-23,3801 Franklin Ave,5+,Renter,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,DB,55,0.10000000000000001,
PALM DESERT,2024,694310006,36101 EXPLORER DR,5+,Renter,0,0,0,0,0,0,20,0,1,0,2,0,0,0,0,0,0,0,DB,55,0.13,
PALM DESERT,2024,694310006,36101 EXPLORER DR,5+,Renter,0,0,0,0,0,0,21,0,1,0,2,0,0,0,0,0,0,0,DB,55,0.13,
PALM DESERT,2024,694310006,36101 EXPLORER DR,5+,Renter,0,0,0,0,0,0,21,0,2,0,2,0,0,0,0,0,0,0,DB,55,0.13,
PALM DESERT,2024,694520019,75700 GERALD FORD DR,5+,Renter,0,0,0,0,0,0,4,0,18,0,0,0,4,0,18,0,0,0,INC,55,0,
PALM DESERT,2024,694130017,73501 DICK KELLY DR,5+,Renter,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,INC,55,0,
PALM DESERT,2024,694130017,73501 DICK KELLY DR,5+,Renter,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,INC,55,0,
AMERICAN CANYON,2024,058-362-021,100 Roja,5+,Renter,26,0,39,0,0,1,26,0,39,0,0,1,26,0,39,0,0,1,INC,55,0,number of other incentives (column AT): 2; Column AU: Development Standards Modification; Column AV: Yes
HUNTINGTON BEACH,2024,159-281-02,19011 Main St,5+,Owner,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,DB,45,0.10000000000000001,Column 16: No assistance programs utilized.
CLAREMONT,2024,8311001016,193 Evergreen Ln.,5+,Owner,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DB,,0.20000000000000001,
HEALDSBURG,2024,091-060-019,1840 Boxheart Drive,5+,Renter,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,INC,55,0,"""Financial Assistance includes 501 (C)(3) Bonds by the California Municipal Finance Authority (CMFA)"
ENCINITAS,2024,2546121400,1603 San Remo Pl 202,5+,Renter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DB,1000,0,"""Project was eligible for 35% density bonus but opted not to utilize.  Also received 400"
ENCINITAS,2024,2546121400,1500 Livorno Pl 206,5+,Renter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,"""Project was eligible for 35% density bonus but opted not to utilize.  Also received 400"
MILL VALLEY,2024,030-250-01,1 Hamilton,5+,Renter,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,"""Surplus Land Act"
SANTA ROSA,2024,044041107,500 KAWANA SPRINGS RD,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,67,0,67,0,15,0,DB,55,1,building height increase
REDWOOD CITY,2024,54012120,1401 Broadway,5+,Renter,0,0,0,0,0,0,24,0,95,0,0,0,0,0,0,0,0,0,DB,55,0,Project is an inclusionary and density bonus project but unable to select multiple options for Section 17
SANTA MONICA,2024,4266-001-045,3223  WILSHIRE BLVD,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,INC,55,0,
SANTA MONICA,2024,1982-10-11,825 Santa Monica Blvd,5+,Renter,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.28000000000000003,
CAMPBELL,2024,30534061,2305 S WINCHESTER BL,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,DB,55,0,
FOSTER CITY,2022,094-010-520,501 Pilgrim Drive,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,2,5,0,DB,99,0,"""Development Agreement included sale to City"
ALAMEDA,2024,74-1373-13-29,401 MARTIN MARINER AVE,5+,Owner,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,DB,1000,0.20000000000000001,Developer
LANCASTER,2024,3133-023-007,44702 Fig Ave,5+,Renter,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.25,"""Concessions: encroachment to side yard set back"
CITRUS HEIGHTS,2024,233-0430-0002-0000,12057 Fair Oaks Blvd,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,11,0,98,0,0,0,DB,55,0.10000000000000001,
SUNNYVALE,2024,16141009,1035 W EL CAMINO REAL,5+,Renter,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
SAN RAMON,2024,214-010-181,3009 Ivory Terrace,5+,Owner,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,INC,55,0,"""No public funding"
PALM DESERT,2024,694310006,36101 EXPLORER DR,5+,Renter,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,DB,55,0.13,
PALM DESERT,2024,694310006,36101 EXPLORER DR,5+,Renter,0,0,0,0,0,0,20,0,2,0,2,0,0,0,0,0,0,0,DB,55,0.13,
PALM DESERT,2024,694310006,36101 EXPLORER DR,5+,Renter,0,0,0,0,0,0,21,0,2,0,1,0,0,0,0,0,0,0,DB,55,0.13,
PALM DESERT,2024,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,INC,55,0,
PALM DESERT,2024,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,INC,55,0,
PALM DESERT,2024,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,INC,55,0,
PALM DESERT,2024,694520019,75700 GERALD FORD DR,5+,Renter,0,0,0,0,0,0,4,0,8,0,0,0,4,0,8,0,0,0,INC,55,0,
PALM DESERT,2024,694310009,36101 Explorer Dr,5+,Renter,0,0,0,0,0,0,21,0,1,0,2,0,0,0,0,0,0,0,DB,55,0.13,
SOUTH EL MONTE,2024,5281-002-022,2727 ROSEMEAD,5+,Renter,3,0,5,0,0,59,3,0,5,0,0,59,0,0,0,0,0,0,DB,,0.10000000000000001,
SAN CLEMENTE,2023,692-171-18,1430 S EL CAMINO REAL,5+,Renter,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,"""No City public assistance. \None\\"""" wasn't option in field."""""""
LONG BEACH,2024,7281007065,421 E 4th St,5+,Renter,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,Inclusionary requirements covenanted the required affordable units within the project
OCEANSIDE,2024,1432010500,815 N Coast Hwy,5+,Owner,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.20000000000000001,
BURLINGAME,2024,025280510,30 INGOLD RD,5+,Renter,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.42999999999999999,"""This data includes a change to the previously amended 302-unit project; consists of an increase of 5 low income units and 13 above moderate-income  units. Affordable Housing Agreement restricting affordable units to 80% of AMI. There were no incentives"
SANTA BARBARA,2024,039-322-045,12 E CARRILLO ST,5+,Renter,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,90,0.20000000000000001,Includes 2 ADUs
ROCKLIN,2024,017-172-014-000,814 UNIVERSITY AVE,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,DB,,0.23000000000000001,
LOS ALTOS,2024,16741078,450 FIRST STREET UNIT 103,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,INC,55,0,No government funding
LOS ALTOS,2024,16741019,425 FIRST STREET UNIT 18,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,INC,55,0,No government funding
CAMARILLO,2024,1600093295,5132 VERDUGO WY,5+,Renter,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,DB,55,0,"""No financial assistance (field AL) and no incentives"
CAMARILLO,2024,1600093295,5174 VERDUGO WY,5+,Renter,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,DB,55,0,"""No financial assistance (field AL) and no incentives"
GARDENA,2024,6106013049,1610 W Artesia Blvd,5+,Renter,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.25,
SAN DIEGO,2024,4453512400,4384 HAMILTON ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,DB,55,6,PRIVATELY FUNDED PROJECT - UNKNOWN IF DEVELOPMENT INCENTIVES/WAIVERS REQUESTED
SAN DIEGO,2024,5343331300,1105 BROADWAY,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,12,0,37,0,0,0,INC,,0,
MARIN COUNTY,2024,119-198-03,11401 STATE ROUTE 1,5+,Renter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN DIEGO,2024,4332503100,2260 IRONWOOD CR,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,AFFORDABLE UNITS INCLUDED OFFSITE
LEMOORE,2024,023-020-065,532 Oleander,5+,Renter,0,0,0,0,0,0,40,0,68,0,0,0,0,0,0,0,0,0,DB,,0.27000000000000002,"""Setback Reduction"
ROCKLIN,2024,017-172-014-000,808 UNIVERSITY AVE,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,DB,,0.23000000000000001,
ROCKLIN,2024,017-172-014-000,805 UNIVERSITY AVE,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,DB,,0.23000000000000001,
ROCKLIN,2024,017-172-014-000,803 UNIVERSITY AVE,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,DB,,0.23000000000000001,
NEWPORT BEACH,2024,427 332 02,1400 Bristol St,5+,Renter,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.5,
VENTURA COUNTY,2024,238013042,100 Santa Rosa Island Dr,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,INC, costs were assessed by comparing similar units,0,
VISALIA,2024,077660022,3729 W HOUSTON AVE,5+,Renter,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,DB,,0,
LIVERMORE,2024,905 001000600,Triad Dr,5+,Owner,0,0,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0,DB,55,0,eliminated interior setback requirements
LIVERMORE,2024,903 001003000,Portola Ave,5+,Renter,14,0,14,0,14,0,14,0,14,0,14,0,0,0,0,0,0,0,DB,55,0,"""eliminated interior setback requirements"
LIVERMORE,2024,99-100-30-8,Portola Ave,5+,Owner,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,DB waiver for height
BERKELEY,2024,056 200300100,1598 University Ave,5+,Renter,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,DB,,0.5,
BERKELEY,2024,055 188600100,2300 ELLSWORTH St,5+,Renter,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.42999999999999999,
BERKELEY,2024,054 178101501,2527 SAN PABLO Ave,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,13,0,25,0,0,0,DB,,0.34999999999999998,
SAN RAMON,2024,214-010-276,3607 Iceberg Court,5+,Owner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,INC,55,0,"""No public funding"
SAN RAMON,2024,214-010-283,3710 Lava  Court,5+,Owner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,INC,55,0,"""No public funding"
SAN RAMON,2024,214-010-300,5607 Linen Court,5+,Owner,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,INC,55,0,"""No public funding"
SAN RAMON,2024,214-010-223,2016 Ivory Terrace,5+,Owner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,INC,55,0,"""No public funding"
PASO ROBLES,2024,008-283-012,1745 Spring,5+,Renter,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.33000000000000002,"""According to the City's 2021-2028 Housing Element"
MILPITAS,2024,8623013,1300 S. Main St,5+,Renter,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.80000000000000004,
NORWALK,2024,8047006925,12700 Norwalk Blvd,5+,Renter,0,0,0,0,0,0,49,0,6,0,0,0,0,0,0,0,0,0,DB,,0.059999999999999998,Additonal funding: HOME ARP and ARPA
SUNNYVALE,2024,20522042,1025 STEWART DR,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,INC,55,0,Affordability based on the City's rent analysis for recent rental projects. Half of non deed-restricted units have rents affordable to Moderate-income households. Not applicable to senior independent living projects.
LOS ALTOS,2024,16741078,450 FIRST STREET UNIT 203,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,INC,55,0,No government funding
LOS ALTOS,2024,16741019,425 FIRST STREET UNIT 26,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,INC,55,0,No government funding
SAN MATEO,2024,41650520,2321 RED OAK CT Unit: BLDG M,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,0,"""Development includes Special Use Permit (SUP)"
SAN MATEO,2024,41650510,2448 WILLOW WAY Unit: BLDG K,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,0,"""Development includes Special Use Permit (SUP)"
CAMARILLO,2024,2290070305,570 LEWIS RD,5+,Renter,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DB,55,0,"""No financial assistance (field AL) and no incentives"
CAMARILLO,2024,2290070305,2815 E PLEASANT VALLEY RD,5+,Renter,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DB,55,0,"""No financial assistance (field AL) and no incentives"
SAN RAMON,2024,214-010-251,1309 Azure Ct.,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,INC,55,0,"""No public funding"
SAN RAMON,2024,214-010-118,1516 Carmine Ct.,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,INC,55,0,"""No public funding"
SAN RAMON,2024,214-010-033,1612 Cinnabar Ct.,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,INC,55,0,"""No public funding"
SAN RAMON,2024,213-133-078-5,2527-2545 Camino Ramon,5+,Owner,10,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,Yes
IRVINE,2024,588-291-114,10100 Encanto,5+,Renter,0,0,0,0,0,0,12,0,0,0,24,0,0,0,0,0,0,0,DB,75,0.20000000000000001,
OXNARD,2024,213-0-090-205,2001 OUTLET CENTER DR PRIV ST,5+,Renter,0,0,0,0,0,0,36,0,146,0,0,0,0,0,0,0,0,0,DB,55,0.80000000000000004,
OXNARD,2024,200-0-100-020,1345 N. Oxnard Boulevard,5+,Renter,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.5,Used both inclusionary and density bonus
SAN MARCOS,2024,2202025200,0 SAN MARCOS CA,5+,Renter,13,0,209,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
ATASCADERO,2024,031-052-020,7205 MORRO RD,5+,Renter,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,DB," 5+ apartment style high density projects have moderate income rental rates or below.""",0,Yes
FREMONT,2024,525-0339-003-02,42021 Osgood Rd,5+,Renter,0,0,181,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,City of Fremont Affordable Housing Fund; Low Moderate Income Asset Housing Fund
LAFAYETTE,2024,243-190-003,950 Hough Ave,5+,Owner,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,DB,1000,0.17999999999999999,DR07-20
VENTURA COUNTY,2024,238013042,100 Santa Rosa Island Dr,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,INC, costs were assessed by comparing similar units,0,
DANVILLE,2024,200040012,425 El Pindao Rd,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,
REDWOOD CITY,2024,59240810,847 Woodside Rd,5+,Renter,31,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.25,Project is an inclusionary and density bonus project but unable to select multiple options for Section 17. Project plans to apply for public subsidies however these are not secured yet. Project is also receiving donated land from an office developer.
HESPERIA,2024,40714203,LIVE OAK STREET,5+,Renter,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.02,
LIVERMORE,2024,903 001003000,Portola Ave,5+,Owner,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,DB,55,0,"""eliminated interior setback requirements"
LIVERMORE,2024,903 001400400,Tranquility Circle,5+,Owner,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,No
SAN DIEGO,2024,4446040400,3968 HAWK ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DB,55,0.5,PRIVATELY FUNDED PROJECT - UNKNOWN IF DEVELOPMENT INCENTIVES/WAIVERS REQUESTED
SAN DIEGO,2024,3130601000,14493 PENASQUITOS DR,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN DIEGO,2024,3130601000,14453 PENASQUITOS DR,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,INC,,0,
SAN DIEGO,2024,3130601000,14403 PENASQUITOS DR,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,INC,,0,
ARCADIA,2024,5773006036,34 E SANTA CLARA ST,5+,Renter,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.34999999999999998,
BERKELEY,2024,057 202501300,2000 UNIVERSITY Ave,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,DB,,0.33000000000000002,
BERKELEY,2024,057 203000800,2115 Kittredge St,5+,Renter,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.5,"""Waiver to provide zero commercial short-term bicycle parking.  G:\LANDUSE\Projects by Address\Kittredge\2113-2115\ZP2022-0144"""
BERKELEY,2024,056 192802200,2427 SAN PABLO Ave,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.25,75 units are for GLA (residential hotels). Which is why only 8 units were counted for this multi-family development
BERKELEY,2024,055 187802000,2462 Bancroft Way,5+,Renter,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.20000000000000001,G:\LANDUSE\Projects by Address\Bancroft\2462\ZP2023-0107
BERKELEY,2024,052 157602701,3030 TELEGRAPH Ave,5+,Renter,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,DB,,0.20000000000000001,
DOWNEY,2024,6358015058,7360 Foster Bridge BL,5+,Owner,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.10000000000000001,deed restricted
MOUNTAIN VIEW,2024,15026004,1265 MONTECITO AV,5+,Renter,0,0,0,0,0,0,84,0,0,0,1,0,0,0,0,0,0,0,DB,1000,0.01,PL-2021-152; 84 total ELI units including 42 for RRH; DB - 1 concession to remove storage space requirement. Funding sources include Federal tax credits and Santa Clara County Measure A Bond Funds
GLENDALE,2024,1937-04-30,352 W. Milford St.,5+,Renter,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,DB,55,0.33000000000000002,PDBP 1605456; privately funded
PALM DESERT,2024,694310006,36101 EXPLORER DR,5+,Renter,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,DB,55,0.13,
PALM DESERT,2024,694310006,36101 EXPLORER DR,5+,Renter,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,DB,55,0.13,
PALM DESERT,2024,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,INC,55,0,
PALM DESERT,2024,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,INC,55,0,
PLEASANTON,2024,941 278001901,5717 OWENS DR,5+,Renter,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,INC,1000,0,Affordable units developer funded. No tax credit or other programs utilized
PLEASANTON,2024,941 120109403,1008 Stoneridge Mall Road,5+,Renter,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.5,The 58 affordable units are deed restricted in perpetuity.
SANTA BARBARA,2024,031-272-006,425 GARDEN ST,5+,Renter,4,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,DB,90,0.20000000000000001,
ENCINITAS,2022,2160412000,1950 N. Coast Highway 101,5+,Renter,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,0,15 units - 1000: 4 units - 55 years
LOS ALTOS,2024,16741078,450 FIRST STREET UNIT 104,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,INC,55,0,No government funding
FREMONT,2024,513-0610-039-00,43512 Ellsworth St,5+,Renter,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,2 low-income units per Fremont affordable housing ordinance
